created_at,retweet_count,sentiment,followers_count,verified
1523053693,35,0.5,0,0
1523053728,3,0.5,823,0
1523053730,6,0.5,18885,0
1523053728,0,0.5,1018,0
1523053706,69,0.5,187,0
1523053706,69,0.5,187,0
1523053718,0,0.5,1277,0
1523053704,12,0.5,640,0
1523053726,0,0.5,2148,0
1523053704,0,0.5,4591,0
1523053726,486,0.5,0,0
1523053717,48,0.5,94,0
1523053693,35,0.5,1,0
1523053725,19,0.5,117,0
1523053701,536,0.5,6284,0
1523053724,486,0.5,0,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
1523053698,429,0.5,652,0
1523053706,69,0.5,187,0
1523053718,3459,0.5,321,0
1523053735,0,0.5,8198,0
1523053717,35,0.5,0,0
1523053728,0,0.5,1018,0
1523053735,0,0.5,8198,0
1523053730,6,0.5,18886,0
1523053726,0,0.5,2148,0
1523053725,19,0.5,117,0
1523053724,490,0.5,0,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053706,69,0.5,187,0
1523053726,487,0.5,0,0
1523053696,487,0.5,0,0
1523053704,12,0.5,640,0
1523053735,0,0.5,8198,0
1523053707,95,0.5,31926,0
1523053711,0,0.5,227,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18886,0
1523053734,9,0.5,1074,0
1523053704,0,0.5,4591,0
1523053711,0,0.5,227,0
1523053693,3305,0.5,236,0
1523053694,6,0.5,2,0
1523053701,536,0.5,6284,0
1523053728,0,0.5,1018,0
1523053735,0,0.5,8198,0
1523053724,486,0.5,0,0
1523053728,3,0.5,823,0
1523053698,429,0.5,652,0
1523053717,35,0.5,0,0
1523053706,69,0.5,187,0
1523053717,48,0.5,94,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053707,4,0.5,8344,0
1523053730,6,0.5,18886,0
1523053728,3,0.5,823,0
1523053694,421,0.5,5653,0
1523053693,35,0.5,1,0
1523053693,3305,0.5,236,0
1523053693,0,0.5,579,0
1523053692,488,0.5,0,0
1523053693,35,0.5,0,0
1523053692,0,0.5,579,0
1523053697,43,0.5,2478,0
1523053734,9,0.5,1074,0
1523053691,242,0.5,640,0
1523053691,242,0.5,640,0
1523053735,0,0.5,8198,0
1523053730,6,0.5,18885,0
1523053723,9,0.5,94,0
1523053734,9,0.5,1074,0
1523053696,488,0.5,0,0
1523053693,35,0.5,0,0
1523053693,35,0.5,1,0
1523053734,9,0.5,1074,0
1523053718,3459,0.5,321,0
1523053693,3305,0.5,236,0
1523053726,0,0.5,2148,0
1523053718,3459,0.5,321,0
1523053693,35,0.5,0,0
1523053695,95,0.5,125,0
1523053692,0,0.5,1066,0
1523053726,0,0.5,2148,0
1523053692,4,0.5,18886,0
1523053718,3459,0.5,321,0
1523053710,0,0.5,199,0
1523053710,208,0.5,150,0
1523053710,208,0.5,150,0
1523053693,0,0.5,579,0
1523053717,48,0.5,94,0
1523053706,69,0.5,187,0
1523053694,421,0.5,5653,0
1523053693,35,0.5,0,0
1523053701,536,0.5,6284,0
1523053693,35,0.5,1,0
1523053693,3305,0.5,236,0
1523053693,0,0.5,579,0
1523053724,487,0.5,0,0
1523053695,95,0.5,125,0
1523053692,0,0.5,1066,0
1523053704,12,0.5,640,0
1523053707,0,0.5,24,0
1523053698,429,0.5,652,0
1523053693,35,0.5,1,0
1523053692,4,0.5,18885,0
1523053694,421,0.5,5653,0
1523053726,0,0.5,2148,0
1523053730,6,0.5,18886,0
1523053691,242,0.5,640,0
1523053692,0,0.5,579,0
1523053723,9,0.5,94,0
1523053735,0,0.5,8198,0
1523053691,0,0.5,579,0
1523053717,35,0.5,0,0
1523053707,4,0.5,8344,0
1523053710,0,0.5,199,0
1523053692,488,0.5,0,0
1523053691,0,0.5,579,0
1523053710,208,0.5,150,0
1523053707,95,0.5,31926,0
1523053691,242,0.5,640,0
1523053708,5,0.5,50,0
1523053689,6,0.5,611,0
1523053707,0,0.5,24,0
1523053689,6,0.5,611,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18885,0
1523053728,0,0.5,1018,0
1523053692,4,0.5,18885,0
1523053726,486,0.5,0,0
1523053718,3459,0.5,321,0
1523053725,19,0.5,117,0
1523053724,486,0.5,0,0
1523053692,0,0.5,579,0
1523053724,487,0.5,0,0
1523053734,9,0.5,1074,0
1523053721,2768,0.5,292,0
1523053717,48,0.5,94,0
1523053721,2768,0.5,292,0
1523053735,0,0.5,8198,0
1523053708,5,0.5,50,0
1523053719,0,0.5,1403,0
1523053692,0,0.5,1066,0
1523053698,429,0.5,652,0
1523053718,0,0.5,1277,0
1523053691,0,0.5,579,0
1523053718,3459,0.5,321,0
1523053717,35,0.5,0,0
1523053717,48,0.5,94,0
1523053726,488,0.5,0,0
1523053710,208,0.5,150,0
1523053725,19,0.5,117,0
1523053710,208,0.5,150,0
1523053691,242,0.5,640,0
1523053724,488,0.5,0,0
1523053707,0,0.5,24,0
1523053710,0,0.5,199,0
1523053723,9,0.5,94,0
1523053724,490,0.5,0,0
1523053721,2768,0.5,292,0
1523053707,0,0.5,24,0
1523053719,0,0.5,1403,0
1523053707,95,0.5,31926,0
1523053718,0,0.5,1277,0
1523053707,4,0.5,8344,0
1523053689,6,0.5,611,0
1523053694,421,0.5,5653,0
1523053718,3459,0.5,321,0
1523053717,35,0.5,0,0
1523053718,3459,0.5,321,0
1523053704,12,0.5,640,0
1523053717,48,0.5,94,0
1523053701,536,0.5,6284,0
1523053711,0,0.5,227,0
1523053717,48,0.5,94,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053692,4,0.5,18885,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053707,95,0.5,31926,0
1523053730,6,0.5,18886,0
1523053704,12,0.5,640,0
1523053711,0,0.5,227,0
1523053704,0,0.5,4591,0
1523053694,421,0.5,5653,0
1523053734,9,0.5,1074,0
1523053707,0,0.5,24,0
1523053701,536,0.5,6284,0
1523053692,4,0.5,18885,0
1523053698,429,0.5,652,0
1523053697,43,0.5,2478,0
1523053696,488,0.5,0,0
1523053735,0,0.5,8198,0
1523053695,95,0.5,125,0
1523053693,35,0.5,0,0
1523053694,6,0.5,2,0
1523053694,421,0.5,5653,0
1523053693,35,0.5,0,0
1523053707,94,0.5,31926,0
1523053693,3305,0.5,236,0
1523053693,35,0.5,1,0
1523053735,0,0.5,8198,0
1523053693,3305,0.5,236,0
1523053693,0,0.5,579,0
1523053692,0,0.5,1066,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,579,0
1523053725,19,0.5,117,0
1523053691,0,0.5,579,0
1523053711,0,0.5,227,0
1523053689,6,0.5,611,0
1523053691,0,0.5,579,0
1523053707,4,0.5,8344,0
1523053710,208,0.5,150,0
1523053691,0,0.5,579,0
1523053723,9,0.5,94,0
1523053728,0,0.5,1018,0
1523053692,0,0.5,579,0
1523053719,0,0.5,1403,0
1523053704,12,0.5,640,0
1523053707,4,0.5,8344,0
1523053721,2768,0.5,292,0
1523053717,48,0.5,94,0
1523053734,9,0.5,1074,0
1523053724,487,0.5,0,0
1523053734,9,0.5,1074,0
1523053710,0,0.5,199,0
1523053704,12,0.5,640,0
1523053718,0,0.5,1277,0
1523053710,208,0.5,150,0
1523053728,3,0.5,823,0
1523053693,0,0.5,579,0
1523053695,95,0.5,125,0
1523053693,35,0.5,1,0
1523053698,429,0.5,652,0
1523053707,95,0.5,31926,0
1523053693,35,0.5,0,0
1523053692,488,0.5,0,0
1523053696,488,0.5,0,0
1523053694,421,0.5,5653,0
1523053718,3459,0.5,321,0
1523053710,208,0.5,150,0
1523053707,4,0.5,8344,0
1523053735,0,0.5,8198,0
1523053735,0,0.5,8198,0
1523053707,4,0.5,8344,0
1523053707,0,0.5,24,0
1523053711,0,0.5,227,0
1523053693,3305,0.5,236,0
1523053704,12,0.5,640,0
1523053710,0,0.5,199,0
1523053704,0,0.5,4591,0
1523053697,43,0.5,2478,0
1523053708,5,0.5,50,0
1523053701,536,0.5,6284,0
1523053734,9,0.5,1074,0
1523053694,6,0.5,2,0
1523053698,429,0.5,652,0
1523053721,2768,0.5,292,0
1523053706,69,0.5,187,0
1523053730,6,0.5,18885,0
1523053730,6,0.5,18885,0
1523053728,3,0.5,823,0
1523053698,429,0.5,652,0
1523053696,488,0.5,0,0
1523053726,487,0.5,0,0
1523053711,0,0.5,227,0
1523053726,486,0.5,0,0
1523053695,95,0.5,125,0
1523053711,0,0.5,227,0
1523053725,19,0.5,117,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053708,5,0.5,50,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053726,0,0.5,2148,0
1523053707,0,0.5,24,0
1523053701,536,0.5,6284,0
1523053694,6,0.5,2,0
1523053693,35,0.5,0,0
1523053728,3,0.5,823,0
1523053735,0,0.5,8198,0
1523053704,12,0.5,640,0
1523053711,0,0.5,227,0
1523053728,0,0.5,1018,0
1523053717,35,0.5,0,0
1523053707,4,0.5,8344,0
1523053734,9,0.5,1074,0
1523053735,0,0.5,8198,0
1523053708,5,0.5,50,0
1523053694,6,0.5,2,0
1523053726,488,0.5,0,0
1523053728,0,0.5,1018,0
1523053704,12,0.5,640,0
1523053719,0,0.5,1403,0
1523053692,488,0.5,0,0
1523053704,0,0.5,4591,0
1523053734,9,0.5,1074,0
1523053704,0,0.5,4591,0
1523053692,0,0.5,1065,0
1523053701,536,0.5,6284,0
1523053707,4,0.5,8344,0
1523053693,35,0.5,0,0
1523053704,12,0.5,640,0
1523053730,6,0.5,18885,0
1523053698,429,0.5,652,0
1523053704,0,0.5,4591,0
1523053697,43,0.5,2478,0
1523053692,0,0.5,1066,0
1523053730,6,0.5,18885,0
1523053725,19,0.5,117,0
1523053701,536,0.5,6284,0
1523053735,0,0.5,8198,0
1523053696,488,0.5,0,0
1523053728,3,0.5,823,0
1523053718,0,0.5,1277,0
1523053698,429,0.5,652,0
1523053728,3,0.5,823,0
1523053728,3,0.5,823,0
1523053701,536,0.5,6284,0
1523053710,208,0.5,150,0
1523053697,43,0.5,2478,0
1523053724,490,0.5,0,0
1523053710,0,0.5,199,0
1523053696,488,0.5,0,0
1523053726,487,0.5,0,0
1523053707,95,0.5,31926,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053691,0,0.5,579,0
1523053695,95,0.5,125,0
1523053726,486,0.5,0,0
1523053725,19,0.5,117,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053694,6,0.5,2,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
1523053717,35,0.5,0,0
1523053723,9,0.5,94,0
1523053717,48,0.5,94,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053735,0,0.5,8198,0
1523053726,490,0.5,0,0
1523053726,488,0.5,0,0
1523053707,0,0.5,24,0
1523053718,3459,0.5,321,0
1523053734,9,0.5,1074,0
1523053719,0,0.5,1403,0
1523053734,9,0.5,1074,0
1523053706,69,0.5,187,0
1523053723,9,0.5,94,0
1523053728,3,0.5,823,0
1523053735,0,0.5,8198,0
1523053718,3459,0.5,321,0
1523053730,6,0.5,18885,0
1523053726,0,0.5,2148,0
1523053735,0,0.5,8198,0
1523053728,0,0.5,1018,0
1523053704,0,0.5,4591,0
1523053734,9,0.5,1074,0
1523053710,208,0.5,150,0
1523053734,9,0.5,1074,0
1523053717,48,0.5,94,0
1523053710,0,0.5,199,0
1523053692,4,0.5,18885,0
1523053726,0,0.5,2148,0
1523053730,6,0.5,18886,0
1523053726,0,0.5,2148,0
1523053692,0,0.5,579,0
1523053710,208,0.5,150,0
1523053719,0,0.5,1403,0
1523053726,488,0.5,0,0
1523053704,0,0.5,4591,0
1523053704,12,0.5,640,0
1523053718,0,0.5,1277,0
1523053717,48,0.5,94,0
1523053726,0,0.5,2148,0
1523053735,0,0.5,8198,0
1523053691,242,0.5,640,0
1523053704,0,0.5,4591,0
1523053718,3459,0.5,321,0
1523053689,6,0.5,611,0
1523053707,0,0.5,24,0
1523053706,69,0.5,187,0
1523053718,0,0.5,1277,0
1523053707,94,0.5,31926,0
1523053701,536,0.5,6284,0
1523053718,3459,0.5,321,0
1523053719,0,0.5,1403,0
1523053706,69,0.5,187,0
1523053698,429,0.5,652,0
1523053696,488,0.5,0,0
1523053704,12,0.5,640,0
1523053704,0,0.5,4591,0
1523053693,35,0.5,1,0
1523053735,0,0.5,8198,0
1523053728,3,0.5,823,0
1523053704,12,0.5,640,0
1523053698,429,0.5,652,0
1523053726,0,0.5,2148,0
1523053718,0,0.5,1277,0
1523053728,0,0.5,1018,0
1523053726,488,0.5,0,0
1523053704,0,0.5,4591,0
1523053735,0,0.5,8198,0
1523053726,488,0.5,0,0
1523053724,488,0.5,0,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18885,0
1523053730,6,0.5,18885,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053696,488,0.5,0,0
1523053728,0,0.5,1018,0
1523053735,0,0.5,8198,0
1523053726,0,0.5,2148,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18885,0
1523053725,19,0.5,117,0
1523053728,0,0.5,1018,0
1523053726,0,0.5,2148,0
1523053726,488,0.5,0,0
1523053726,487,0.5,0,0
1523053724,488,0.5,0,0
1523053725,19,0.5,117,0
1523053724,487,0.5,0,0
1523053723,9,0.5,94,0
1523053728,3,0.5,823,0
1523053721,2768,0.5,292,0
1523053724,487,0.5,0,0
1523053728,3,0.5,823,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
1523053718,3459,0.5,321,0
1523053717,35,0.5,0,0
1523053721,2768,0.5,292,0
1523053717,48,0.5,94,0
1523053723,9,0.5,94,0
1523053726,0,0.5,2148,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053689,6,0.5,611,0
1523053725,19,0.5,117,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053721,2768,0.5,292,0
1523053707,95,0.5,31926,0
1523053718,3459,0.5,321,0
1523053707,4,0.5,8344,0
1523053706,69,0.5,187,0
1523053704,12,0.5,640,0
1523053704,0,0.5,4591,0
1523053719,0,0.5,1403,0
1523053725,19,0.5,117,0
1523053701,536,0.5,6284,0
1523053698,429,0.5,652,0
1523053697,43,0.5,2478,0
1523053696,487,0.5,0,0
1523053695,95,0.5,125,0
1523053718,0,0.5,1277,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18885,0
1523053694,6,0.5,2,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053726,0,0.5,2148,0
1523053726,488,0.5,0,0
1523053725,19,0.5,117,0
1523053724,488,0.5,0,0
1523053694,421,0.5,5653,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
1523053718,3459,0.5,321,0
1523053717,35,0.5,0,0
1523053693,35,0.5,0,0
1523053717,48,0.5,94,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053693,35,0.5,1,0
1523053707,95,0.5,31926,0
1523053707,4,0.5,8344,0
1523053706,69,0.5,187,0
1523053693,3305,0.5,236,0
1523053704,0,0.5,4591,0
1523053693,3305,0.5,236,0
1523053697,43,0.5,2478,0
1523053696,488,0.5,0,0
1523053695,95,0.5,125,0
1523053694,6,0.5,2,0
1523053694,421,0.5,5653,0
1523053693,0,0.5,579,0
1523053693,35,0.5,0,0
1523053693,35,0.5,1,0
1523053693,3305,0.5,236,0
1523053693,0,0.5,579,0
1523053692,488,0.5,0,0
1523053692,0,0.5,1066,0
1523053692,487,0.5,0,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,579,0
1523053691,0,0.5,579,0
1523053691,242,0.5,640,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,1066,0
1523053692,4,0.5,18885,0
1523053728,0,0.5,1018,0
1523053693,0,0.5,579,0
1523053697,43,0.5,2478,0
1523053692,0,0.5,579,0
1523053726,488,0.5,0,0
1523053725,19,0.5,117,0
1523053691,0,0.5,579,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053691,242,0.5,640,0
1523053724,488,0.5,0,0
1523053689,6,0.5,611,0
1523053711,0,0.5,227,0
1523053719,0,0.5,1403,0
1523053728,3,0.5,823,0
1523053734,9,0.5,1074,0
1523053708,5,0.5,50,0
1523053735,0,0.5,8198,0
1523053728,3,0.5,823,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,579,0
1523053735,0,0.5,8198,0
1523053707,0,0.5,24,0
1523053691,0,0.5,579,0
1523053734,9,0.5,1074,0
1523053692,4,0.5,18885,0
1523053710,208,0.5,150,0
1523053691,242,0.5,640,0
1523053730,6,0.5,18886,0
1523053704,12,0.5,640,0
1523053704,0,0.5,4591,0
1523053701,536,0.5,6284,0
1523053698,429,0.5,652,0
1523053697,43,0.5,2478,0
1523053696,488,0.5,0,0
1523053695,95,0.5,125,0
1523053719,0,0.5,1403,0
1523053717,48,0.5,94,0
1523053693,35,0.5,1,0
1523053693,3305,0.5,236,0
1523053692,488,0.5,0,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,579,0
1523053691,0,0.5,579,0
1523053689,6,0.5,611,0
1523053728,0,0.5,1018,0
1523053707,95,0.5,31926,0
1523053718,0,0.5,1277,0
1523053728,3,0.5,823,0
1523053717,35,0.5,0,0
1523053707,4,0.5,8344,0
1523053730,6,0.5,18886,0
1523053726,0,0.5,2148,0
1523053706,69,0.5,187,0
1523053721,2768,0.5,292,0
1523053728,3,0.5,823,0
1523053726,487,0.5,0,0
1523053704,12,0.5,640,0
1523053724,488,0.5,0,0
1523053724,487,0.5,0,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
1523053718,3459,0.5,321,0
1523053726,0,0.5,2148,0
1523053717,35,0.5,0,0
1523053717,48,0.5,94,0
1523053711,0,0.5,227,0
1523053710,0,0.5,199,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053707,95,0.5,31926,0
1523053725,19,0.5,117,0
1523053704,0,0.5,4591,0
1523053710,0,0.5,199,0
1523053701,536,0.5,6284,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18886,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053726,0,0.5,2148,0
1523053726,490,0.5,0,0
1523053698,429,0.5,652,0
1523053721,2768,0.5,292,0
1523053697,43,0.5,2478,0
1523053710,0,0.5,199,0
1523053723,9,0.5,94,0
1523053707,0,0.5,24,0
1523053730,6,0.5,18886,0
1523053730,6,0.5,18885,0
1523053704,0,0.5,4591,0
1523053726,0,0.5,2148,0
1523053701,536,0.5,6284,0
1523053693,0,0.5,579,0
1523053697,43,0.5,2478,0
1523053696,487,0.5,0,0
1523053695,95,0.5,125,0
1523053725,19,0.5,117,0
1523053694,421,0.5,5653,0
1523053692,487,0.5,0,0
1523053725,19,0.5,117,0
1523053692,0,0.5,579,0
1523053691,242,0.5,640,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053721,2768,0.5,292,0
1523053725,19,0.5,117,0
1523053707,95,0.5,31926,0
1523053707,4,0.5,8344,0
1523053723,9,0.5,94,0
1523053717,48,0.5,94,0
1523053704,12,0.5,640,0
1523053704,0,0.5,4591,0
1523053693,35,0.5,1,0
1523053693,0,0.5,579,0
1523053701,536,0.5,6284,0
1523053692,488,0.5,0,0
1523053693,35,0.5,0,0
1523053692,0,0.5,1066,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,579,0
1523053691,0,0.5,579,0
1523053698,429,0.5,652,0
1523053691,242,0.5,640,0
1523053689,6,0.5,611,0
1523053730,6,0.5,18885,0
1523053734,9,0.5,1074,0
1523053735,0,0.5,8198,0
1523053718,3459,0.5,321,0
1523053693,35,0.5,1,0
1523053735,0,0.5,8198,0
1523053698,429,0.5,652,0
1523053735,0,0.5,8198,0
1523053730,6,0.5,18886,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053726,488,0.5,0,0
1523053725,19,0.5,117,0
1523053724,488,0.5,0,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053718,3459,0.5,321,0
1523053717,35,0.5,0,0
1523053730,6,0.5,18885,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053730,6,0.5,18886,0
1523053728,0,0.5,1018,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053728,0,0.5,1018,0
1523053708,5,0.5,50,0
1523053730,6,0.5,18886,0
1523053728,3,0.5,823,0
1523053730,6,0.5,18885,0
1523053728,0,0.5,1018,0
1523053710,0,0.5,199,0
1523053710,208,0.5,150,0
1523053717,35,0.5,0,0
1523053726,0,0.5,2148,0
1523053697,43,0.5,2478,0
1523053734,9,0.5,1074,0
1523053711,0,0.5,227,0
1523053725,19,0.5,117,0
1523053724,488,0.5,0,0
1523053735,0,0.5,8198,0
1523053707,0,0.5,24,0
1523053724,489,0.5,0,0
1523053734,9,0.5,1074,0
1523053693,0,0.5,579,0
1523053711,0,0.5,227,0
1523053730,6,0.5,18886,0
1523053710,208,0.5,150,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053726,0,0.5,2148,0
1523053726,0,0.5,2148,0
1523053726,486,0.5,0,0
1523053726,488,0.5,0,0
1523053717,48,0.5,94,0
1523053695,95,0.5,125,0
1523053701,536,0.5,6284,0
1523053725,19,0.5,117,0
1523053725,19,0.5,117,0
1523053701,536,0.5,6284,0
1523053724,486,0.5,0,0
1523053723,9,0.5,94,0
1523053725,19,0.5,117,0
1523053721,2768,0.5,292,0
1523053692,486,0.5,0,0
1523053719,0,0.5,1403,0
1523053710,208,0.5,150,0
1523053692,0,0.5,1066,0
1523053718,0,0.5,1277,0
1523053692,4,0.5,18885,0
1523053718,3459,0.5,321,0
1523053726,0,0.5,2148,0
1523053692,0,0.5,579,0
1523053717,35,0.5,0,0
1523053704,12,0.5,640,0
1523053691,0,0.5,579,0
1523053717,48,0.5,94,0
1523053735,0,0.5,8198,0
1523053691,242,0.5,640,0
1523053711,0,0.5,227,0
1523053717,35,0.5,0,0
1523053689,6,0.5,611,0
1523053694,421,0.5,5653,0
1523053710,208,0.5,150,0
1523053735,0,0.5,8198,0
1523053728,3,0.5,823,0
1523053726,486,0.5,0,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053730,6,0.5,18886,0
1523053728,0,0.5,1018,0
1523053698,429,0.5,652,0
1523053726,0,0.5,2148,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18886,0
1523053728,0,0.5,1018,0
1523053728,3,0.5,823,0
1523053726,0,0.5,2148,0
1523053696,490,0.5,0,0
1523053726,487,0.5,0,0
1523053725,19,0.5,117,0
1523053724,487,0.5,0,0
1523053723,9,0.5,94,0
1523053721,2768,0.5,292,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
1523053693,35,0.5,1,0
1523053718,3459,0.5,321,0
1523053693,35,0.5,0,0
1523053717,35,0.5,0,0
1523053717,48,0.5,94,0
1523053711,0,0.5,227,0
1523053704,0,0.5,4591,0
1523053717,35,0.5,0,0
1523053730,6,0.5,18885,0
1523053701,536,0.5,6284,0
1523053710,0,0.5,199,0
1523053710,0,0.5,199,0
1523053724,487,0.5,0,0
1523053707,0,0.5,24,0
1523053707,4,0.5,8344,0
1523053707,95,0.5,31926,0
1523053706,69,0.5,187,0
1523053707,4,0.5,8344,0
1523053691,0,0.5,579,0
1523053695,95,0.5,125,0
1523053698,429,0.5,652,0
1523053689,6,0.5,611,0
1523053726,488,0.5,0,0
1523053717,35,0.5,0,0
1523053717,48,0.5,94,0
1523053697,43,0.5,2478,0
1523053725,19,0.5,117,0
1523053726,0,0.5,2148,0
1523053694,421,0.5,5653,0
1523053696,488,0.5,0,0
1523053724,488,0.5,0,0
1523053734,9,0.5,1074,0
1523053693,35,0.5,0,0
1523053693,35,0.5,1,0
1523053723,9,0.5,94,0
1523053695,95,0.5,125,0
1523053693,3305,0.5,236,0
1523053723,9,0.5,94,0
1523053730,6,0.5,18885,0
1523053689,6,0.5,611,0
1523053692,4,0.5,18885,0
1523053694,6,0.5,2,0
1523053692,0,0.5,579,0
1523053721,2768,0.5,292,0
1523053691,242,0.5,640,0
1523053689,6,0.5,611,0
1523053693,3305,0.5,236,0
1523053694,6,0.5,2,0
1523053694,421,0.5,5653,0
1523053719,0,0.5,1403,0
1523053719,0,0.5,1403,0
1523053693,35,0.5,0,0
1523053718,0,0.5,1277,0
1523053730,6,0.5,18884,0
1523053693,35,0.5,1,0
1523053710,0,0.5,199,0
1523053710,208,0.5,150,0
1523053710,0,0.5,199,0
1523053693,3305,0.5,236,0
1523053717,35,0.5,0,0
1523053692,0,0.5,579,0
1523053691,0,0.5,579,0
1523053691,242,0.5,640,0
1523053689,6,0.5,611,0
1523053693,0,0.5,579,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053717,48,0.5,94,0
1523053735,0,0.5,8198,0
1523053718,3459,0.5,321,0
1523053717,35,0.5,0,0
1523053717,48,0.5,94,0
1523053711,0,0.5,227,0
1523053710,208,0.5,150,0
1523053693,0,0.5,579,0
1523053710,0,0.5,199,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053707,95,0.5,31926,0
1523053719,0,0.5,1403,0
1523053694,421,0.5,5653,0
1523053692,488,0.5,0,0
1523053692,0,0.5,1066,0
1523053717,48,0.5,94,0
1523053692,0,0.5,579,0
1523053692,4,0.5,18885,0
1523053692,0,0.5,579,0
1523053728,0,0.5,1018,0
1523053691,0,0.5,579,0
1523053728,0,0.5,1018,0
1523053726,0,0.5,2148,0
1523053692,487,0.5,0,0
1523053693,35,0.5,0,0
1523053734,9,0.5,1074,0
1523053707,95,0.5,31926,0
1523053707,4,0.5,8344,0
1523053695,95,0.5,125,0
1523053704,0,0.5,4591,0
1523053706,69,0.5,187,0
1523053698,429,0.5,652,0
1523053735,0,0.5,8198,0
1523053706,69,0.5,187,0
1523053694,421,0.5,5653,0
1523053734,9,0.5,1074,0
1523053698,429,0.5,652,0
1523053730,6,0.5,18886,0
1523053704,0,0.5,4591,0
1523053735,0,0.5,8198,0
1523053734,9,0.5,1074,0
1523053730,6,0.5,18886,0
1523053693,35,0.5,1,0
1523053701,536,0.5,6284,0
1523053704,0,0.5,4591,0
1523053728,3,0.5,823,0
1523053698,429,0.5,652,0
1523053704,12,0.5,640,0
1523053692,488,0.5,0,0
1523053697,43,0.5,2478,0
1523053725,19,0.5,117,0
1523053695,95,0.5,125,0
1523053708,5,0.5,50,0
1523053707,0,0.5,24,0
1523053694,6,0.5,2,0
1523053707,4,0.5,8344,0
1523053735,0,0.5,8198,0
1523053706,69,0.5,187,0
1523053710,0,0.5,199,0
1523053693,35,0.5,0,0
1523053693,35,0.5,1,0
1523053693,3305,0.5,236,0
1523053693,0,0.5,579,0
1523053692,486,0.5,0,0
1523053692,0,0.5,1066,0
1523053692,4,0.5,18885,0
1523053724,488,0.5,0,0
1523053726,487,0.5,0,0
1523053721,2768,0.5,292,0
1523053728,3,0.5,823,0
1523053719,0,0.5,1403,0
1523053718,0,0.5,1277,0
